2.03000e+02 5.62770e+03 6.65510e-01 0.00000e+00 -1.12040e+01 5.65927e-08 1.43940e-04 -3.39750e-07
2.04000e+02 5.63840e+03 6.67590e-01 0.00000e+00 -9.87220e+00 5.63134e-08 1.42770e-04 -3.25700e-07
2.05000e+02 5.64860e+03 6.70650e-01 0.00000e+00 -8.51890e+00 5.60364e-08 1.41620e-04 -3.11580e-07
2.06000e+02 5.65810e+03 6.74740e-01 0.00000e+00 -7.14570e+00 5.57616e-08 1.40480e-04 -2.97380e-07
2.07000e+02 5.66700e+03 6.79860e-01 0.00000e+00 -5.75300e+00 5.54889e-08 1.39340e-04 -2.83100e-07
2.08000e+02 5.67530e+03 6.86080e-01 0.00000e+00 -4.34130e+00 5.52184e-08 1.38220e-04 -2.68760e-07
2.09000e+02 5.68290e+03 6.93420e-01 0.00000e+00 -2.91110e+00 5.49501e-08 1.37100e-04 -2.54350e-07
2.10000e+02 5.68990e+03 7.01930e-01 0.00000e+00 -1.46320e+00 5.46839e-08 1.35990e-04 -2.39880e-07
2.11000e+02 5.69630e+03 7.11640e-01 0.00000e+00 2.35660e-03 5.44197e-08 1.34890e-04 -2.25360e-07
2.12000e+02 5.70200e+03 7.22590e-01 0.00000e+00 1.48450e+00 5.41577e-08 1.33800e-04 -2.10780e-07
2.13000e+02 5.70710e+03 7.34810e-01 0.00000e+00 2.98340e+00 5.38977e-08 1.32720e-04 -1.96160e-07
